                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                      1,                 1.1743,                 1.4871,                   1.28,                0.81561,                0.60637,                0.71801,                0.40923,                 1.4214,                 1.9557,                 1.5756,             0.00055183,             0.00055183,             0.00055183
