                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                      1,                  1.312,                 1.7914,                 1.3739,                0.70604,                0.60403,                0.65719,                0.38075,                 1.3717,                 2.3328,                 1.5478,             0.00055183,             0.00055183,             0.00055183
